safra;dia;folha;nitro;lado;poda;bloco;sever
1;70;68;40;1;2;I;NA
1;77;68;40;1;2;I;NA
1;84;68;40;1;2;I;NA
1;0;69;40;1;2;I;0
1;14;69;40;1;2;I;0
1;21;69;40;1;2;I;0
1;28;69;40;1;2;I;0
1;35;69;40;1;2;I;0.8
1;42;69;40;1;2;I;0.7
1;49;69;40;1;2;I;NA
1;56;69;40;1;2;I;NA
1;63;69;40;1;2;I;NA
1;70;69;40;1;2;I;NA
1;77;69;40;1;2;I;NA
1;84;69;40;1;2;I;NA
1;0;70;40;1;2;I;0
1;14;70;40;1;2;I;0
1;21;70;40;1;2;I;0
1;28;70;40;1;2;I;0
1;35;70;40;1;2;I;0.8
1;42;70;40;1;2;I;0.8
1;49;70;40;1;2;I;0.8
1;56;70;40;1;2;I;NA
1;63;70;40;1;2;I;NA
1;70;70;40;1;2;I;NA
1;77;70;40;1;2;I;NA
1;84;70;40;1;2;I;NA
1;0;71;40;2;2;I;0
1;14;71;40;2;2;I;0.06
1;21;71;40;2;2;I;0.05
1;28;71;40;2;2;I;0.5
1;35;71;40;2;2;I;NA
1;42;71;40;2;2;I;NA
1;49;71;40;2;2;I;NA
1;56;71;40;2;2;I;NA
1;63;71;40;2;2;I;NA
1;70;71;40;2;2;I;NA
1;77;71;40;2;2;I;NA
1;84;71;40;2;2;I;NA
1;0;72;40;2;2;I;0
1;14;72;40;2;2;I;0
1;21;72;40;2;2;I;0
1;28;72;40;2;2;I;0.06
1;35;72;40;2;2;I;NA
1;42;72;40;2;2;I;NA
1;49;72;40;2;2;I;NA
1;56;72;40;2;2;I;NA
1;63;72;40;2;2;I;NA
1;70;72;40;2;2;I;NA
1;77;72;40;2;2;I;NA
1;84;72;40;2;2;I;NA
1;0;73;40;2;2;I;0
1;14;73;40;2;2;I;0
1;21;73;40;2;2;I;0.03
1;28;73;40;2;2;I;0.1
1;35;73;40;2;2;I;0.9
1;42;73;40;2;2;I;1.5
1;49;73;40;2;2;I;NA
1;56;73;40;2;2;I;NA
1;63;73;40;2;2;I;NA
1;70;73;40;2;2;I;NA
1;77;73;40;2;2;I;NA
1;84;73;40;2;2;I;NA
1;0;74;40;2;2;I;0
1;14;74;40;2;2;I;0
1;21;74;40;2;2;I;0.02
1;28;74;40;2;2;I;0.05
1;35;74;40;2;2;I;0.16
1;42;74;40;2;2;I;0.7
1;49;74;40;2;2;I;0.2
1;56;74;40;2;2;I;0.8
1;63;74;40;2;2;I;1.7
1;70;74;40;2;2;I;NA
1;77;74;40;2;2;I;NA
1;84;74;40;2;2;I;NA
1;0;75;40;2;2;I;0
1;14;75;40;2;2;I;0
1;21;75;40;2;2;I;0
1;28;75;40;2;2;I;0
1;35;75;40;2;2;I;0.06
1;42;75;40;2;2;I;0.1
1;49;75;40;2;2;I;0.2
1;56;75;40;2;2;I;0.1
1;63;75;40;2;2;I;0.3
1;70;75;40;2;2;I;1
1;77;75;40;2;2;I;1
1;84;75;40;2;2;I;2.8
1;0;76;40;2;2;I;0
1;14;76;40;2;2;I;0
1;21;76;40;2;2;I;0
1;28;76;40;2;2;I;0
1;35;76;40;2;2;I;0.28
1;42;76;40;2;2;I;0.8
1;49;76;40;2;2;I;0.8
1;56;76;40;2;2;I;NA
1;63;76;40;2;2;I;NA
1;70;76;40;2;2;I;NA
1;77;76;40;2;2;I;NA
1;84;76;40;2;2;I;NA
1;0;77;40;2;2;I;0
1;14;77;40;2;2;I;0
1;21;77;40;2;2;I;0
1;28;77;40;2;2;I;0
1;35;77;40;2;2;I;0.05
1;42;77;40;2;2;I;0.28
1;49;77;40;2;2;I;0.2
1;56;77;40;2;2;I;0.6
1;63;77;40;2;2;I;1.5
1;70;77;40;2;2;I;1.8
1;77;77;40;2;2;I;NA
1;84;77;40;2;2;I;NA
1;0;78;40;2;2;I;0
1;14;78;40;2;2;I;0
1;21;78;40;2;2;I;0
1;28;78;40;2;2;I;0
1;35;78;40;2;2;I;0.19
1;42;78;40;2;2;I;0.28
1;49;78;40;2;2;I;0.8
1;56;78;40;2;2;I;NA
1;63;78;40;2;2;I;NA
1;70;78;40;2;2;I;NA
1;77;78;40;2;2;I;NA
1;84;78;40;2;2;I;NA
1;0;79;40;2;2;I;0
1;14;79;40;2;2;I;0
1;21;79;40;2;2;I;0
1;28;79;40;2;2;I;0
1;35;79;40;2;2;I;0.06
1;42;79;40;2;2;I;0.1
1;49;79;40;2;2;I;0.2
1;56;79;40;2;2;I;0.25
1;63;79;40;2;2;I;0.28
1;70;79;40;2;2;I;2.4
1;77;79;40;2;2;I;2.4
1;84;79;40;2;2;I;NA
1;0;80;40;2;2;I;0
1;14;80;40;2;2;I;0
1;21;80;40;2;2;I;0
1;28;80;40;2;2;I;0.05
1;35;80;40;2;2;I;0.06
1;42;80;40;2;2;I;0.04
1;49;80;40;2;2;I;0.7
1;56;80;40;2;2;I;0.2
1;63;80;40;2;2;I;0.1
1;70;80;40;2;2;I;1.5
1;77;80;40;2;2;I;2.4
1;84;80;40;2;2;I;NA
1;0;81;80;1;1;I;0
1;14;81;80;1;1;I;0
1;21;81;80;1;1;I;0
1;28;81;80;1;1;I;0
1;35;81;80;1;1;I;0.2
1;42;81;80;1;1;I;0.2
1;49;81;80;1;1;I;NA
1;56;81;80;1;1;I;NA
1;63;81;80;1;1;I;NA
1;70;81;80;1;1;I;NA
1;77;81;80;1;1;I;NA
1;84;81;80;1;1;I;NA
1;0;82;80;1;1;I;0
1;14;82;80;1;1;I;0
1;21;82;80;1;1;I;0
1;28;82;80;1;1;I;0
1;35;82;80;1;1;I;1.1
1;42;82;80;1;1;I;NA
1;49;82;80;1;1;I;NA
1;56;82;80;1;1;I;NA
1;63;82;80;1;1;I;NA
1;70;82;80;1;1;I;NA
1;77;82;80;1;1;I;NA
1;84;82;80;1;1;I;NA
1;0;83;80;1;1;I;0
1;14;83;80;1;1;I;0
1;21;83;80;1;1;I;0
1;28;83;80;1;1;I;0
1;35;83;80;1;1;I;0.2
1;42;83;80;1;1;I;0.2
1;49;83;80;1;1;I;0.35
1;56;83;80;1;1;I;3
1;63;83;80;1;1;I;1.8
1;70;83;80;1;1;I;NA
1;77;83;80;1;1;I;NA
1;84;83;80;1;1;I;NA
1;0;84;80;1;1;I;0
1;14;84;80;1;1;I;0
1;21;84;80;1;1;I;0
1;28;84;80;1;1;I;0
1;35;84;80;1;1;I;1
1;42;84;80;1;1;I;0.5
1;49;84;80;1;1;I;NA
1;56;84;80;1;1;I;NA
1;63;84;80;1;1;I;NA
1;70;84;80;1;1;I;NA
1;77;84;80;1;1;I;NA
1;84;84;80;1;1;I;NA
1;0;85;80;1;1;I;0
1;14;85;80;1;1;I;0
1;21;85;80;1;1;I;0
1;28;85;80;1;1;I;0
1;35;85;80;1;1;I;0.06
1;42;85;80;1;1;I;0.07
1;49;85;80;1;1;I;0.06
1;56;85;80;1;1;I;0.6
1;63;85;80;1;1;I;1
1;70;85;80;1;1;I;1.8
1;77;85;80;1;1;I;NA
1;84;85;80;1;1;I;NA
1;0;86;80;1;1;I;0
1;14;86;80;1;1;I;0.04
1;21;86;80;1;1;I;0.06
1;28;86;80;1;1;I;0.08
1;35;86;80;1;1;I;0.9
1;42;86;80;1;1;I;0.6
1;49;86;80;1;1;I;0.15
1;56;86;80;1;1;I;NA
1;63;86;80;1;1;I;NA
1;70;86;80;1;1;I;NA
1;77;86;80;1;1;I;NA
1;84;86;80;1;1;I;NA
1;0;87;80;1;1;I;0
1;14;87;80;1;1;I;0
1;21;87;80;1;1;I;0
1;28;87;80;1;1;I;0
1;35;87;80;1;1;I;0.9
1;42;87;80;1;1;I;0.8
1;49;87;80;1;1;I;NA
1;56;87;80;1;1;I;NA
1;63;87;80;1;1;I;NA
1;70;87;80;1;1;I;NA
1;77;87;80;1;1;I;NA
1;84;87;80;1;1;I;NA
1;0;88;80;1;1;I;0
1;14;88;80;1;1;I;0
1;21;88;80;1;1;I;0
1;28;88;80;1;1;I;0
1;35;88;80;1;1;I;0.8
1;42;88;80;1;1;I;0.6
1;49;88;80;1;1;I;NA
1;56;88;80;1;1;I;NA
1;63;88;80;1;1;I;NA
1;70;88;80;1;1;I;NA
1;77;88;80;1;1;I;NA
1;84;88;80;1;1;I;NA
1;0;89;80;1;1;I;0
1;14;89;80;1;1;I;0
1;21;89;80;1;1;I;0
1;28;89;80;1;1;I;0
1;35;89;80;1;1;I;1.1
1;42;89;80;1;1;I;0.1
1;49;89;80;1;1;I;0.28
1;56;89;80;1;1;I;2
1;63;89;80;1;1;I;4
1;70;89;80;1;1;I;4.9
1;77;89;80;1;1;I;NA
1;84;89;80;1;1;I;NA
1;0;90;80;1;1;I;0
1;14;90;80;1;1;I;0
1;21;90;80;1;1;I;0
1;28;90;80;1;1;I;0
1;35;90;80;1;1;I;1.5
1;42;90;80;1;1;I;0.8
1;49;90;80;1;1;I;0.3
1;56;90;80;1;1;I;NA
1;63;90;80;1;1;I;NA
1;70;90;80;1;1;I;NA
1;77;90;80;1;1;I;NA
1;84;90;80;1;1;I;NA
1;0;91;80;2;1;I;0
1;14;91;80;2;1;I;0
1;21;91;80;2;1;I;0
1;28;91;80;2;1;I;0
1;35;91;80;2;1;I;0.06
1;42;91;80;2;1;I;NA
1;49;91;80;2;1;I;NA
1;56;91;80;2;1;I;NA
1;63;91;80;2;1;I;NA
1;70;91;80;2;1;I;NA
1;77;91;80;2;1;I;NA
1;84;91;80;2;1;I;NA
1;0;92;80;2;1;I;0
1;14;92;80;2;1;I;0
1;21;92;80;2;1;I;0
1;28;92;80;2;1;I;0
1;35;92;80;2;1;I;0
1;42;92;80;2;1;I;0.07
1;49;92;80;2;1;I;0.3
1;56;92;80;2;1;I;0.1
1;63;92;80;2;1;I;0.5
1;70;92;80;2;1;I;0.8
1;77;92;80;2;1;I;0.2
1;84;92;80;2;1;I;2
1;0;93;80;2;1;I;0
1;14;93;80;2;1;I;0
1;21;93;80;2;1;I;0
1;28;93;80;2;1;I;0.09
1;35;93;80;2;1;I;NA
1;42;93;80;2;1;I;NA
1;49;93;80;2;1;I;NA
1;56;93;80;2;1;I;NA
1;63;93;80;2;1;I;NA
1;70;93;80;2;1;I;NA
1;77;93;80;2;1;I;NA
1;84;93;80;2;1;I;NA
1;0;94;80;2;1;I;0
1;14;94;80;2;1;I;0
1;21;94;80;2;1;I;0
1;28;94;80;2;1;I;0
1;35;94;80;2;1;I;0.9
1;42;94;80;2;1;I;0.7
1;49;94;80;2;1;I;NA
1;56;94;80;2;1;I;NA
1;63;94;80;2;1;I;NA
1;70;94;80;2;1;I;NA
1;77;94;80;2;1;I;NA
1;84;94;80;2;1;I;NA
1;0;95;80;2;1;I;0
1;14;95;80;2;1;I;0
1;21;95;80;2;1;I;0
1;28;95;80;2;1;I;0
1;35;95;80;2;1;I;1.3
1;42;95;80;2;1;I;2.4
1;49;95;80;2;1;I;1.6
1;56;95;80;2;1;I;NA
1;63;95;80;2;1;I;NA
1;70;95;80;2;1;I;NA
1;77;95;80;2;1;I;NA
1;84;95;80;2;1;I;NA
1;0;96;80;2;1;I;0
1;14;96;80;2;1;I;0
1;21;96;80;2;1;I;0
1;28;96;80;2;1;I;0
1;35;96;80;2;1;I;0.19
1;42;96;80;2;1;I;0.3
1;49;96;80;2;1;I;0.9
1;56;96;80;2;1;I;2
1;63;96;80;2;1;I;2.2
1;70;96;80;2;1;I;2.2
1;77;96;80;2;1;I;NA
1;84;96;80;2;1;I;NA
1;0;97;80;2;1;I;0
1;14;97;80;2;1;I;0
1;21;97;80;2;1;I;0.05
1;28;97;80;2;1;I;0.05
1;35;97;80;2;1;I;0.28
1;42;97;80;2;1;I;1.5
1;49;97;80;2;1;I;1.1
1;56;97;80;2;1;I;NA
1;63;97;80;2;1;I;NA
1;70;97;80;2;1;I;NA
1;77;97;80;2;1;I;NA
1;84;97;80;2;1;I;NA
1;0;98;80;2;1;I;0
1;14;98;80;2;1;I;0
1;21;98;80;2;1;I;0
1;28;98;80;2;1;I;0
1;35;98;80;2;1;I;0.19
1;42;98;80;2;1;I;0.8
1;49;98;80;2;1;I;0.9
1;56;98;80;2;1;I;1.2
1;63;98;80;2;1;I;NA
1;70;98;80;2;1;I;NA
1;77;98;80;2;1;I;NA
1;84;98;80;2;1;I;NA
1;0;99;80;2;1;I;0
1;14;99;80;2;1;I;0
1;21;99;80;2;1;I;0
1;28;99;80;2;1;I;0
1;35;99;80;2;1;I;0.09
1;42;99;80;2;1;I;0.2
1;49;99;80;2;1;I;0.7
1;56;99;80;2;1;I;0.35
1;63;99;80;2;1;I;0.8
1;70;99;80;2;1;I;1.2
1;77;99;80;2;1;I;1.8
1;84;99;80;2;1;I;3
1;0;100;80;2;1;I;0
1;14;100;80;2;1;I;0
1;21;100;80;2;1;I;0.06
1;28;100;80;2;1;I;0.09
1;35;100;80;2;1;I;1
1;42;100;80;2;1;I;1.9
1;49;100;80;2;1;I;2
1;56;100;80;2;1;I;NA
1;63;100;80;2;1;I;NA
1;70;100;80;2;1;I;NA
1;77;100;80;2;1;I;NA
1;84;100;80;2;1;I;NA
1;0;101;80;1;2;I;0
1;14;101;80;1;2;I;0
1;21;101;80;1;2;I;0
1;28;101;80;1;2;I;0
1;35;101;80;1;2;I;0.05
1;42;101;80;1;2;I;NA
1;49;101;80;1;2;I;NA
1;56;101;80;1;2;I;NA
1;63;101;80;1;2;I;NA
1;70;101;80;1;2;I;NA
1;77;101;80;1;2;I;NA
1;84;101;80;1;2;I;NA
1;0;102;80;1;2;I;0
1;14;102;80;1;2;I;0
1;21;102;80;1;2;I;0
1;28;102;80;1;2;I;0
1;35;102;80;1;2;I;0.09
1;42;102;80;1;2;I;0.3
1;49;102;80;1;2;I;0.3
1;56;102;80;1;2;I;NA
1;63;102;80;1;2;I;NA
1;70;102;80;1;2;I;NA
1;77;102;80;1;2;I;NA
1;84;102;80;1;2;I;NA
1;0;103;80;1;2;I;0
1;14;103;80;1;2;I;0
1;21;103;80;1;2;I;0
1;28;103;80;1;2;I;0.15
1;35;103;80;1;2;I;1.8
1;42;103;80;1;2;I;NA
1;49;103;80;1;2;I;NA
1;56;103;80;1;2;I;NA
1;63;103;80;1;2;I;NA
1;70;103;80;1;2;I;NA
1;77;103;80;1;2;I;NA
1;84;103;80;1;2;I;NA
1;0;104;80;1;2;I;0
1;14;104;80;1;2;I;0.02
1;21;104;80;1;2;I;0.04
1;28;104;80;1;2;I;0.1
1;35;104;80;1;2;I;0.2
1;42;104;80;1;2;I;0.3
1;49;104;80;1;2;I;0.25
1;56;104;80;1;2;I;NA
1;63;104;80;1;2;I;NA
1;70;104;80;1;2;I;NA
1;77;104;80;1;2;I;NA
1;84;104;80;1;2;I;NA
1;0;105;80;1;2;I;0
1;14;105;80;1;2;I;NA
1;21;105;80;1;2;I;NA
1;28;105;80;1;2;I;NA
1;35;105;80;1;2;I;NA
1;42;105;80;1;2;I;NA
1;49;105;80;1;2;I;NA
1;56;105;80;1;2;I;NA
1;63;105;80;1;2;I;NA
1;70;105;80;1;2;I;NA
1;77;105;80;1;2;I;NA
1;84;105;80;1;2;I;NA
1;0;106;80;1;2;I;0
1;14;106;80;1;2;I;0
1;21;106;80;1;2;I;0
1;28;106;80;1;2;I;0
1;35;106;80;1;2;I;1.4
1;42;106;80;1;2;I;0.8
1;49;106;80;1;2;I;0.9
1;56;106;80;1;2;I;2
1;63;106;80;1;2;I;1.2
1;70;106;80;1;2;I;NA
1;77;106;80;1;2;I;NA
1;84;106;80;1;2;I;NA
1;0;107;80;1;2;I;0
1;14;107;80;1;2;I;0
1;21;107;80;1;2;I;0
1;28;107;80;1;2;I;0
1;35;107;80;1;2;I;1
1;42;107;80;1;2;I;0.7
1;49;107;80;1;2;I;NA
1;56;107;80;1;2;I;NA
1;63;107;80;1;2;I;NA
1;70;107;80;1;2;I;NA
1;77;107;80;1;2;I;NA
1;84;107;80;1;2;I;NA
1;0;108;80;1;2;I;0
1;14;108;80;1;2;I;0.02
1;21;108;80;1;2;I;0.05
1;28;108;80;1;2;I;0.5
1;35;108;80;1;2;I;1.1
1;42;108;80;1;2;I;0.8
1;49;108;80;1;2;I;0.9
1;56;108;80;1;2;I;NA
1;63;108;80;1;2;I;NA
1;70;108;80;1;2;I;NA
1;77;108;80;1;2;I;NA
1;84;108;80;1;2;I;NA
1;0;109;80;1;2;I;0
1;14;109;80;1;2;I;0
1;21;109;80;1;2;I;0.05
1;28;109;80;1;2;I;0.05
1;35;109;80;1;2;I;1.4
1;42;109;80;1;2;I;1
1;49;109;80;1;2;I;0.8
1;56;109;80;1;2;I;3.8
1;63;109;80;1;2;I;3.8
1;70;109;80;1;2;I;NA
1;77;109;80;1;2;I;NA
1;84;109;80;1;2;I;NA
1;0;110;80;1;2;I;0
1;14;110;80;1;2;I;NA
1;21;110;80;1;2;I;NA
1;28;110;80;1;2;I;NA
1;35;110;80;1;2;I;NA
1;42;110;80;1;2;I;NA
1;49;110;80;1;2;I;NA
1;56;110;80;1;2;I;NA
1;63;110;80;1;2;I;NA
1;70;110;80;1;2;I;NA
1;77;110;80;1;2;I;NA
1;84;110;80;1;2;I;NA
1;0;111;80;2;2;I;0
1;14;111;80;2;2;I;NA
1;21;111;80;2;2;I;NA
1;28;111;80;2;2;I;NA
1;35;111;80;2;2;I;NA
1;42;111;80;2;2;I;NA
1;49;111;80;2;2;I;NA
1;56;111;80;2;2;I;NA
1;63;111;80;2;2;I;NA
1;70;111;80;2;2;I;NA
1;77;111;80;2;2;I;NA
1;84;111;80;2;2;I;NA
1;0;112;80;2;2;I;0
1;14;112;80;2;2;I;0
1;21;112;80;2;2;I;0
1;28;112;80;2;2;I;0
1;35;112;80;2;2;I;0
1;42;112;80;2;2;I;0
1;49;112;80;2;2;I;0
1;56;112;80;2;2;I;0
1;63;112;80;2;2;I;0.1
1;70;112;80;2;2;I;0.5
1;77;112;80;2;2;I;0.2
1;84;112;80;2;2;I;0.5
1;0;113;80;2;2;I;0
1;14;113;80;2;2;I;0
1;21;113;80;2;2;I;0
1;28;113;80;2;2;I;0.05
1;35;113;80;2;2;I;0.15
1;42;113;80;2;2;I;1.6
1;49;113;80;2;2;I;2
1;56;113;80;2;2;I;NA
1;63;113;80;2;2;I;NA
1;70;113;80;2;2;I;NA
1;77;113;80;2;2;I;NA
1;84;113;80;2;2;I;NA
1;0;114;80;2;2;I;0
1;14;114;80;2;2;I;0
1;21;114;80;2;2;I;0
1;28;114;80;2;2;I;0
1;35;114;80;2;2;I;0
1;42;114;80;2;2;I;0.2
1;49;114;80;2;2;I;0.13
1;56;114;80;2;2;I;NA
1;63;114;80;2;2;I;NA
1;70;114;80;2;2;I;NA
1;77;114;80;2;2;I;NA
1;84;114;80;2;2;I;NA
1;0;115;80;2;2;I;0
1;14;115;80;2;2;I;0
1;21;115;80;2;2;I;0
1;28;115;80;2;2;I;0
1;35;115;80;2;2;I;1
1;42;115;80;2;2;I;1.5
1;49;115;80;2;2;I;NA
1;56;115;80;2;2;I;NA
1;63;115;80;2;2;I;NA
1;70;115;80;2;2;I;NA
1;77;115;80;2;2;I;NA
1;84;115;80;2;2;I;NA
1;0;116;80;2;2;I;0
1;14;116;80;2;2;I;0
1;21;116;80;2;2;I;0
1;28;116;80;2;2;I;0
1;35;116;80;2;2;I;0
1;42;116;80;2;2;I;0
1;49;116;80;2;2;I;0
1;56;116;80;2;2;I;0
1;63;116;80;2;2;I;0.2
1;70;116;80;2;2;I;0.2
1;77;116;80;2;2;I;1
1;84;116;80;2;2;I;1.8
1;0;117;80;2;2;I;0
1;14;117;80;2;2;I;0.05
1;21;117;80;2;2;I;0.05
1;28;117;80;2;2;I;0.06
1;35;117;80;2;2;I;0.8
1;42;117;80;2;2;I;0.6
1;49;117;80;2;2;I;0.19
1;56;117;80;2;2;I;0.5
1;63;117;80;2;2;I;0.3
1;70;117;80;2;2;I;NA
1;77;117;80;2;2;I;NA
1;84;117;80;2;2;I;NA
1;0;118;80;2;2;I;0
1;14;118;80;2;2;I;0
1;21;118;80;2;2;I;0
1;28;118;80;2;2;I;0.06
1;35;118;80;2;2;I;0.1
1;42;118;80;2;2;I;0.2
1;49;118;80;2;2;I;0.2
1;56;118;80;2;2;I;0.9
1;63;118;80;2;2;I;0.5
1;70;118;80;2;2;I;NA
1;77;118;80;2;2;I;NA
1;84;118;80;2;2;I;NA
1;0;119;80;2;2;I;0
1;14;119;80;2;2;I;0
1;21;119;80;2;2;I;0
1;28;119;80;2;2;I;0
1;35;119;80;2;2;I;0.09
1;42;119;80;2;2;I;NA
1;49;119;80;2;2;I;NA
1;56;119;80;2;2;I;NA
1;63;119;80;2;2;I;NA
1;70;119;80;2;2;I;NA
1;77;119;80;2;2;I;NA
1;84;119;80;2;2;I;NA
1;0;120;80;2;2;I;0
1;14;120;80;2;2;I;0.05
1;21;120;80;2;2;I;0.05
1;28;120;80;2;2;I;0.08
1;35;120;80;2;2;I;0.1
1;42;120;80;2;2;I;0.06
1;49;120;80;2;2;I;NA
1;56;120;80;2;2;I;NA
1;63;120;80;2;2;I;NA
1;70;120;80;2;2;I;NA
1;77;120;80;2;2;I;NA
1;84;120;80;2;2;I;NA
1;0;121;120;1;1;I;0
1;14;121;120;1;1;I;0
1;21;121;120;1;1;I;0
1;28;121;120;1;1;I;0
1;35;121;120;1;1;I;0.09
1;42;121;120;1;1;I;0.11
1;49;121;120;1;1;I;NA
1;56;121;120;1;1;I;NA
1;63;121;120;1;1;I;NA
1;70;121;120;1;1;I;NA
1;77;121;120;1;1;I;NA
1;84;121;120;1;1;I;NA
1;0;122;120;1;1;I;0
1;14;122;120;1;1;I;0
1;21;122;120;1;1;I;0
1;28;122;120;1;1;I;0
1;35;122;120;1;1;I;0.1
1;42;122;120;1;1;I;NA
1;49;122;120;1;1;I;NA
1;56;122;120;1;1;I;NA
1;63;122;120;1;1;I;NA
1;70;122;120;1;1;I;NA
1;77;122;120;1;1;I;NA
1;84;122;120;1;1;I;NA
1;0;123;120;1;1;I;0
1;14;123;120;1;1;I;0.09
1;21;123;120;1;1;I;0.1
1;28;123;120;1;1;I;0.15
1;35;123;120;1;1;I;0.28
1;42;123;120;1;1;I;0.3
1;49;123;120;1;1;I;0.28
1;56;123;120;1;1;I;NA
1;63;123;120;1;1;I;NA
1;70;123;120;1;1;I;NA
1;77;123;120;1;1;I;NA
1;84;123;120;1;1;I;NA
1;0;124;120;1;1;I;0
1;14;124;120;1;1;I;0
1;21;124;120;1;1;I;0
1;28;124;120;1;1;I;0
1;35;124;120;1;1;I;0.8
1;42;124;120;1;1;I;0.7
1;49;124;120;1;1;I;0.7
1;56;124;120;1;1;I;4.5
1;63;124;120;1;1;I;NA
1;70;124;120;1;1;I;NA
1;77;124;120;1;1;I;NA
1;84;124;120;1;1;I;NA
1;0;125;120;1;1;I;0
1;14;125;120;1;1;I;0.05
1;21;125;120;1;1;I;0.05
1;28;125;120;1;1;I;0.06
1;35;125;120;1;1;I;0.3
1;42;125;120;1;1;I;0.6
1;49;125;120;1;1;I;0.8
1;56;125;120;1;1;I;1.5
1;63;125;120;1;1;I;1
1;70;125;120;1;1;I;2.8
1;77;125;120;1;1;I;NA
1;84;125;120;1;1;I;NA
1;0;126;120;1;1;I;0
1;14;126;120;1;1;I;0.09
1;21;126;120;1;1;I;0.2
1;28;126;120;1;1;I;0.4
1;35;126;120;1;1;I;0.9
1;42;126;120;1;1;I;0.8
1;49;126;120;1;1;I;0.25
1;56;126;120;1;1;I;NA
1;63;126;120;1;1;I;NA
1;70;126;120;1;1;I;NA
1;77;126;120;1;1;I;NA
1;84;126;120;1;1;I;NA
1;0;127;120;1;1;I;0
1;14;127;120;1;1;I;0
1;21;127;120;1;1;I;0
1;28;127;120;1;1;I;0
1;35;127;120;1;1;I;0.09
1;42;127;120;1;1;I;0.7
1;49;127;120;1;1;I;0.4
1;56;127;120;1;1;I;NA
1;63;127;120;1;1;I;NA
1;70;127;120;1;1;I;NA
1;77;127;120;1;1;I;NA
1;84;127;120;1;1;I;NA
1;0;128;120;1;1;I;0
1;14;128;120;1;1;I;0
1;21;128;120;1;1;I;0
1;28;128;120;1;1;I;0
1;35;128;120;1;1;I;1.2
1;42;128;120;1;1;I;0.6
1;49;128;120;1;1;I;0.7
1;56;128;120;1;1;I;3.5
1;63;128;120;1;1;I;1.8
1;70;128;120;1;1;I;NA
1;77;128;120;1;1;I;NA
1;84;128;120;1;1;I;NA
1;0;129;120;1;1;I;0
1;14;129;120;1;1;I;0
1;21;129;120;1;1;I;0
1;28;129;120;1;1;I;0
1;35;129;120;1;1;I;1
1;42;129;120;1;1;I;1
1;49;129;120;1;1;I;0.6
1;56;129;120;1;1;I;NA
1;63;129;120;1;1;I;NA
1;70;129;120;1;1;I;NA
1;77;129;120;1;1;I;NA
1;84;129;120;1;1;I;NA
1;0;130;120;1;1;I;0
1;14;130;120;1;1;I;0
1;21;130;120;1;1;I;0
1;28;130;120;1;1;I;0
1;35;130;120;1;1;I;0.19
1;42;130;120;1;1;I;0.6
1;49;130;120;1;1;I;0.5
1;56;130;120;1;1;I;2.4
1;63;130;120;1;1;I;NA
1;70;130;120;1;1;I;NA
1;77;130;120;1;1;I;NA
1;84;130;120;1;1;I;NA
1;0;131;120;2;1;I;0
1;14;131;120;2;1;I;NA
1;21;131;120;2;1;I;NA
1;28;131;120;2;1;I;NA
1;35;131;120;2;1;I;NA
1;42;131;120;2;1;I;NA
1;49;131;120;2;1;I;NA
1;56;131;120;2;1;I;NA
1;63;131;120;2;1;I;NA
1;70;131;120;2;1;I;NA
1;77;131;120;2;1;I;NA
1;84;131;120;2;1;I;NA
1;0;132;120;2;1;I;0
1;14;132;120;2;1;I;0.06
1;21;132;120;2;1;I;0.05
1;28;132;120;2;1;I;0.06
1;35;132;120;2;1;I;0.9
1;42;132;120;2;1;I;1.5
1;49;132;120;2;1;I;NA
1;56;132;120;2;1;I;NA
1;63;132;120;2;1;I;NA
1;70;132;120;2;1;I;NA
1;77;132;120;2;1;I;NA
1;84;132;120;2;1;I;NA
1;0;133;120;2;1;I;0
1;14;133;120;2;1;I;0
1;21;133;120;2;1;I;0
1;28;133;120;2;1;I;0
1;35;133;120;2;1;I;0.06
1;42;133;120;2;1;I;0.15
1;49;133;120;2;1;I;0.16
1;56;133;120;2;1;I;0.2
1;63;133;120;2;1;I;1.4
1;70;133;120;2;1;I;0.8
1;77;133;120;2;1;I;0.8
1;84;133;120;2;1;I;0.5
1;0;134;120;2;1;I;0
1;14;134;120;2;1;I;0
1;21;134;120;2;1;I;0
1;28;134;120;2;1;I;0
1;35;134;120;2;1;I;0.15
1;42;134;120;2;1;I;0.19
1;49;134;120;2;1;I;0.3
1;56;134;120;2;1;I;0.3
1;63;134;120;2;1;I;0.6
1;70;134;120;2;1;I;0.9
1;77;134;120;2;1;I;0.4
1;84;134;120;2;1;I;1.2
1;0;135;120;2;1;I;0
1;14;135;120;2;1;I;0
1;21;135;120;2;1;I;0
1;28;135;120;2;1;I;0
1;35;135;120;2;1;I;0.14
1;42;135;120;2;1;I;0.18
1;49;135;120;2;1;I;0.28
1;56;135;120;2;1;I;0.28
1;63;135;120;2;1;I;0.8
1;70;135;120;2;1;I;1.3
1;77;135;120;2;1;I;1.5
1;84;135;120;2;1;I;NA
1;0;136;120;2;1;I;0
1;14;136;120;2;1;I;0
1;21;136;120;2;1;I;0
1;28;136;120;2;1;I;0.06
1;35;136;120;2;1;I;0.85
1;42;136;120;2;1;I;0.15
1;49;136;120;2;1;I;0.3
1;56;136;120;2;1;I;1.3
1;63;136;120;2;1;I;NA
1;70;136;120;2;1;I;NA
1;77;136;120;2;1;I;NA
1;84;136;120;2;1;I;NA
1;0;137;120;2;1;I;0
1;14;137;120;2;1;I;0.06
